id,name,description,nutrition_benifits,dishtype_id,user_added_id,prep_time,cook_time,servings,meal_type,cuisine_id,category_id,ingredients,directions,total_nutrition_value,recipe_tags,benefits,is_recipe_ready,recipe_device,created_at,updated_at
176,Keto Pasta alla Norma with Ground Beef,,,4,c950336e-c584-4145-b787-5965ea4e09cb,10,15,2,Dinner,688,1,"<ul>
	<li>4 Tablespoons of olive oil (60 ml), divided, to cook with</li>
	<li>0.25 medium onion (28 g), diced</li>
	<li>0.75 lb of ground beef (338 g)</li>
	<li>0.5 medium eggplant (250 g), chopped into large pieces</li>
	<li>8 cherry tomatoes (136 g), diced</li>
	<li>2 cloves of garlic (6 g), minced or finely diced</li>
	<li>1 zucchini (120 g), peeled</li>
	<li>0.25 cup of fresh basil leaves (8 g), torn or chopped</li>
	<li>Salt and pepper, to taste</li>
</ul>","<ol>
	<li>Dice the onion and tomatoes. Chop the eggplant into large pieces. Mince or finely dice the garlic. Peel the zucchini. Tear or chop the fresh basil leaves.</li>
	<li>In a large skillet, add 2 Tablespoons (30 ml) of olive oil over medium-high heat. Add the onion and saute until translucent, about 2 to 3 minutes.</li>
	<li>Add the ground beef to the skillet and saute until cooked to your liking, about 3 to 5 minutes. Remove the beef mixture from the skillet and set aside.</li>
	<li>In the same skillet, add the remaining 2 Tablespoons (30 ml) of olive oil over medium-high heat. Add the eggplant to the skillet and saute until soft, about 7 to 10 minutes. Add additional water to the skillet to prevent the eggplant from drying out, if needed. Season with salt and pepper, to taste.</li>
	<li>Add the cherry tomatoes and garlic to the skillet and saute for 3 to 4 minutes.</li>
	<li>Return the beef mixture to the skillet and top with the basil leaves. Season with salt and pepper, to taste.</li>
	<li>Make the zucchini &ldquo;noodles&rdquo; by using the shredding attachment of a food processor or a spiralizer or else using a potato peeler to create pasta-like strands or shreds.</li>
	<li>Divide the zucchini &ldquo;noodles&rdquo; between 2 plates and top with the beef and eggplant sauce.</li>
</ol>",,,,yes,skillet,2022-06-28 13:22:19,2023-09-15 09:01:02
177,Keto BLT Salad,,,4,c950336e-c584-4145-b787-5965ea4e09cb,5,5,2,Lunch,690,1,"<ul>
	<li>6 slices of bacon (168 g), diced</li>
	<li>2 Tablespoons of mayo (30 ml)</li>
	<li>1 head of romaine lettuce (200 g), chopped</li>
	<li>6 cherry tomatoes (102 g), quartered</li>
	<li>1 large avocado (200 g), diced</li>
	<li>Salt and pepper, to taste</li>
</ul>","<ol>
	<li>Dice the bacon and avocado. Chop the romaine lettuce. Slice the cherry tomatoes into quarters.</li>
	<li>In a nonstick skillet over medium-high heat, cook the bacon until crispy to your liking, about 4 to 5 minutes. Set aside.</li>
	<li>In a bowl, toss to combine the mayo with the romaine lettuce leaves. Add the bacon, tomatoes, and avocado to the bowl. Season with salt and pepper, to taste.</li>
	<li>Divide the salad between 2 plates and serve.</li>
</ol>",,,,yes,skillet,2022-06-28 13:22:21,2023-09-15 09:02:15
178,Keto Marinated Radishes with Sardines and Keto Toast,,,4,c950336e-c584-4145-b787-5965ea4e09cb,5,15,2,Lunch,692,1,"<p>For the marinated radishes and sardines -</p>

<ul>
	<li>4 radishes (8 g), sliced</li>
	<li>2 Tablespoons of lime juice (30 ml)</li>
	<li>2 cans of sardines (200 g), drained</li>
	<li>2 Tablespoons of olive oil (30 ml)</li>
	<li>2 Tablespoons of fresh parsley (4 g), chopped</li>
	<li>Salt and pepper, to taste</li>
</ul>

<p>For the keto toast -</p>

<ul>
	<li>1/3 cup of almond flour (40 g)</li>
	<li>0.5 teaspoon of baking powder (1 g)</li>
	<li>1 medium egg (49 g), whisked</li>
	<li>2.5 Tablespoons of ghee (38 ml), melted</li>
	<li>1 teaspoon of salt (2 g)</li>
</ul>","<ol>
	<li>For the marinated radishes and sardines, slice the radishes. Drain the cans of sardines. Chop the fresh parsley. For the keto toast, whisk the egg and melt the ghee.</li>
	<li>In a small bowl, combine the radishes with the lime juice. Set aside to marinate until ready to use.</li>
	<li>Preheat the oven to 400&deg;F (200&deg;C).</li>
	<li>In a microwave-safe mug, mix well to combine the keto toast ingredients.</li>
	<li>Microwave on high for 90 seconds. Remove from the microwave and let cool.</li>
	<li>Once the mug is cool, remove the bread and slice into 4 equal size pieces.</li>
	<li>Place the slices on a baking tray and bake for 5 to 10 minutes or until toasted to your liking.</li>
	<li>Place 2 slices of toast on each plate. Place the sardines and marinated radishes on the toast. Drizzle with olive oil and sprinkle with fresh parsley. Season with salt and pepper, to taste.</li>
</ol>",,,,yes,oven,2022-06-28 13:22:23,2023-09-15 09:04:07
179,Keto Bangers and Mash,,,4,c950336e-c584-4145-b787-5965ea4e09cb,5,5,2,Dinner,692,1,"<p>For the bangers -</p>

<ul>
	<li>2 Tablespoons of coconut oil (30 ml), to cook with</li>
	<li>0.5 lb of sausages of your choice (225 g)</li>
</ul>

<p>For the mash -</p>

<ul>
	<li>0.5 head of cauliflower (300 g), broken into small florets</li>
	<li>2 Tablespoons of ghee (30 ml), melted</li>
	<li>Salt, to taste</li>
</ul>","<ol>
	<li>Break the cauliflower into small florets and melt the ghee.</li>
	<li>In a large skillet, melt the coconut oil over medium-high heat. Add the sausages and brown on all sides.&nbsp;</li>
	<li>Reduce the heat to medium and continue to fry the sausages until completely cooked through with an internal temperature of 150 F (65 C) for pork sausage and 160 F (70 C) for poultry sausage. Set aside to rest.</li>
	<li>To make the cauliflower mash, microwave, boil, or steam the cauliflower until tender. Blend well with the ghee and salt, to taste.&nbsp;</li>
	<li>Serve the sausages with the cauliflower mash.</li>
</ol>",,,,yes,skillet,2022-06-28 13:22:24,2023-09-15 09:05:16
180,Keto Traditional Stuffed Peppers,,,4,c950336e-c584-4145-b787-5965ea4e09cb,15,70,4,Dinner,690,1,"<ul>
	<li>4 medium bell peppers (480 g)</li>
	<li>0.25 cup of ghee (60 ml), melted</li>
	<li>0.75 lb of ground beef (338 g)</li>
	<li>1 medium onion (110 g), finely diced</li>
	<li>1 cup of chicken broth (240 ml)</li>
	<li>0.5 head of cauliflower (300 g), processed into rice-like pieces</li>
	<li>1 small tomato (90 g), finely diced</li>
	<li>4 cloves of garlic (12 g), minced or finely diced</li>
	<li>0.25 cup of fresh basil leaves (8 g), chopped</li>
	<li>Salt and pepper, to taste</li>
</ul>","<ol>
	<li>Preheat the oven to 350 F (175 C).</li>
	<li>Cut off the stem-side end of each bell pepper and remove the seeds. Set aside.</li>
	<li>In a large pan or pot, melt the ghee over medium-high heat. Add the onion and ground beef to the pan and saute until the onion is soft and the ground beef is browned, about 3 to 5 minutes. Season with salt and pepper, to taste.</li>
	<li>Add the chicken broth, cauliflower, tomato, garlic, and basil to the pan. Continue to cook, stirring often, until the vegetables are soft, about 5 minutes. Season with salt and pepper, to taste.</li>
	<li>Place equal amounts of the beef mixture into each bell pepper. Place the bell peppers on a baking sheet.</li>
	<li>Place the baking sheet in the oven and bake for 60 minutes.</li>
	<li>Remove from the oven and let cool slightly before serving.</li>
</ol>",,,,yes,oven,2022-06-28 13:22:26,2023-09-15 09:06:18
181,"Keto Lemony Chicken Salad with Carrot ""Noodles""",,,4,c950336e-c584-4145-b787-5965ea4e09cb,10,10,2,Lunch,691,1,"<ul>
	<li>2 carrots (100 g), peeled</li>
	<li>4 Tablespoons of olive oil (60 ml), divided</li>
	<li>1 chicken breast (200 g), diced</li>
	<li>2 Tablespoons of lemon juice (30 ml), (plus 2 teaspoons [4 g] of lemon zest)</li>
	<li>0.25 cup of fresh parsley (8 g), finely chopped</li>
	<li>Salt and pepper, to taste</li>
</ul>","<ol>
	<li>Make the carrot &ldquo;noodles&rdquo; by using the shredding attachment of a food processor, a spiralizer, or a potato peeler to create pasta-like strands. Set aside.</li>
	<li>Add 2 Tablespoons (30 ml) of olive oil to a large skillet over medium-high heat.</li>
	<li>Add the chicken to the skillet and saute until cooked through with an internal temperature of 165&deg;F (75&deg;C), about 5 to 7 minutes.</li>
	<li>Add the lemon juice, lemon zest, and fresh parsley to the skillet and saute for an additional 1 to 2 minutes. Season with salt and pepper, to taste.</li>
	<li>In a bowl, toss the spiralized carrots with the remaining 2 Tablespoons (30 ml) of olive oil and the lemon chicken.</li>
	<li>Divide the chicken salad between 2 plates and serve.</li>
</ol>",,,,yes,skillet,2022-06-28 13:22:28,2023-09-16 01:44:34
182,Keto Loaded Zucchini Fries with Garlic Beef,,,4,c950336e-c584-4145-b787-5965ea4e09cb,10,20,2,Dinner,690,1,"<ul>
	<li>2 zucchinis (240 g), seeds removed, halved and cut into fry-size wedges</li>
	<li>2 Tablespoons of avocado oil (30 ml), to cook fries with</li>
	<li>2 Tablespoons of garlic powder (20 g)</li>
	<li>2 Tablespoons of fresh parsley (2 g), finely chopped</li>
	<li>2 Tablespoons of olive oil (30 ml), to cook steaks with</li>
	<li>2 beef steaks (400 g), sliced into thin strips</li>
	<li>4 cloves of garlic (12 g), minced or finely diced</li>
	<li>Salt and pepper, to taste</li>
</ul>","<ol>
	<li>Preheat the oven to 400 F (200 C).</li>
	<li>In a bowl, toss the zucchinis with the avocado oil and garlic powder. Season with salt and pepper, to taste.</li>
	<li>Place the zucchinis in a single layer on a greased rimmed baking sheet and bake for 20 minutes. Remove from the oven and sprinkle with fresh parsley.</li>
	<li>Meanwhile, add the olive oil to a large skillet over medium-high heat. Add the beef and cook to desired doneness, about 3 to 5 minutes for medium rare.</li>
	<li>Add the garlic to the skillet. Season with salt and pepper, to taste.</li>
	<li>Divide the baked zucchini fries between 2 plates. Top with equal amounts of the garlic beef and serve.</li>
</ol>",,,,yes,oven,2022-06-28 13:22:29,2023-09-15 09:15:32
184,Keto Sesame Chicken with Asian Slaw and Tahini Sauce,,,4,c950336e-c584-4145-b787-5965ea4e09cb,15,20,2,Dinner,697,1,"<p>For the chicken -</p>

<ul>
	<li>2 chicken breasts (400 g)</li>
	<li>2 Tablespoons of avocado oil (30 ml), to cook with</li>
	<li>Salt, to taste</li>
</ul>

<p>For the slaw -</p>

<ul>
	<li>1 carrot (50 g), shredded</li>
	<li>1 zucchini (120 g), shredded</li>
	<li>1 cucumber (220 g), shredded</li>
	<li>3 green onions (15 g), chopped</li>
	<li>1 Tablespoon of fresh ginger (5 g), minced or finely diced</li>
	<li>1 Tablespoon of sesame oil (15 ml)</li>
	<li>1 Tablespoon of lemon juice (15 ml)</li>
	<li>2 Tablespoons of sesame seeds (28 g)</li>
	<li>Salt and pepper, to taste</li>
</ul>

<p>For the tahini sauce -</p>

<ul>
	<li>2 Tablespoons of tahini sauce (30 ml)</li>
	<li>1 teaspoon of gluten-free tamari sauce or coconut aminos (5 ml)</li>
	<li>1 teaspoon of sesame oil (5 ml)</li>
</ul>","<ol>
	<li>For the slaw, shred the carrot, zucchini, and cucumber. Chop the green onions. Mince or finely dice the fresh ginger.</li>
	<li>Butterfly the chicken by slicing each breast horizontally cutting to about 1-inch (2.5 cm) to the other side. Open each breast like a book and season with salt.</li>
	<li>Add the avocado oil to a large nonstick skillet over medium-high heat. In batches, place the butterflied chicken on the skillet and cook until golden brown, about 5 minutes. Carefully turn over the chicken and continue to cook until golden brown, about an additional 3 to 5 minutes (depending on the thickness of the butterflied chicken). Use a meat thermometer to check the internal temperature reaches 165&deg;F (75&deg;C).&nbsp;</li>
	<li>Meanwhile, in a medium bowl, combine the carrot, zucchini, cucumber, green onions, and fresh ginger with the sesame oil and lemon juice. Season with salt and pepper, to taste.&nbsp;</li>
	<li>In a small bowl, whisk to combine the tahini sauce, tamari sauce or coconut aminos, and sesame oil.</li>
	<li>To serve, divide the slaw between 2 plates and top with a chicken breast. Drizzle the tahini sauce over the chicken breasts and slaw and sprinkle with sesame seeds.</li>
</ol>",,,,yes,skillet,2022-06-28 13:22:33,2023-09-15 09:17:47
185,Keto Warm Bacon Asparagus Salad,,,4,c950336e-c584-4145-b787-5965ea4e09cb,10,15,2,Lunch,690,1,"<ul>
	<li>8 slices of bacon (224 g), chopped</li>
	<li>12 spears of asparagus (192 g), chopped</li>
	<li>1 head of romaine lettuce (200 g), chopped</li>
	<li>0.5 large avocado (100 g), diced</li>
	<li>1 Tablespoon of lemon juice (15 ml)</li>
	<li>Salt and pepper, to taste</li>
</ul>","<ol>
	<li>Chop the bacon, asparagus, and romaine lettuce. Dice the avocado.</li>
	<li>In a nonstick skillet, add the chopped bacon and cook until crispy, about 4 to 5 minutes.</li>
	<li>Add the chopped asparagus to the skillet and cook to desired tenderness, about 7 to 10 minutes. Season with salt and pepper, to taste.</li>
	<li>Divide the chopped romaine lettuce leaves between two plates and top with the bacon, asparagus and avocado. Drizzle each salad with the lemon juice.</li>
</ol>",,,,yes,skillet,2022-06-28 13:22:35,2023-09-15 09:21:23
186,Keto Simple Veggie and Beef Saute,,,4,c950336e-c584-4145-b787-5965ea4e09cb,15,20,2,Dinner,691,1,"<ul>
	<li>0.25 cup of coconut oil (60 ml), to cook with</li>
	<li>0.75 lb of ground beef (338 g)</li>
	<li>0.5 head of broccoli (225 g), finely chopped</li>
	<li>1 carrot (50 g), finely chopped</li>
	<li>3 green onions (15 g), chopped</li>
	<li>4 cloves of garlic (12 g), minced or finely chopped</li>
	<li>1 chili pepper (14 g), finely chopped (optional)</li>
	<li>1 Tablespoon of fresh ginger (5 g), minced</li>
	<li>Salt and pepper, to taste</li>
</ul>","<ol>
	<li>Finely chop the broccoli, carrot and chili pepper (optional). Chop the green onions. Mince the fresh giger. Mince or finely chop the garlic.</li>
	<li>In a large skillet, melt the coconut oil over medium-high heat. Add the ground beef and saute until browned, about 2 to 3 minutes.</li>
	<li>Add the broccoli, carrot, and green onions to the skillet. Saute until the vegetables are soft to your liking, about 8 to 10 minutes.</li>
	<li>Add the garlic, optional chili pepper, and ginger to the skillet. Saute for an additional 1 to 2 minutes. Season with salt and pepper, to taste.</li>
	<li>Divide the veggie and beef saute between 2 bowls and serve.</li>
</ol>",,,,yes,skillet,2022-06-28 13:22:36,2023-09-15 12:55:17
187,"Keto Asian Beef Mince ""Noodle"" Bowl with Fried Egg",,,4,c950336e-c584-4145-b787-5965ea4e09cb,10,20,2,Dinner,691,1,"<ul>
	<li>2 zucchinis (240 g), peeled</li>
	<li>3 Tablespoons of avocado oil (45 ml), divided, to cook with</li>
	<li>0.75 lbs of ground beef (338 g)</li>
	<li>1 carrot (50 g), grated</li>
	<li>2 cloves of garlic (6 g), minced or finely diced</li>
	<li>1 Tablespoon of fresh ginger (5 g), minced or finely diced</li>
	<li>2 Tablespoons of fresh cilantro (2 g), chopped</li>
	<li>2 medium eggs</li>
	<li>Salt and pepper, to taste</li>
</ul>","<ol>
	<li>Peel the zucchinis. Grate the carrot. Mince or finely dice the garlic and fresh ginger. Chop the fresh cilantro.</li>
	<li>Make the zucchini &ldquo;noodles&rdquo; by using the shredding attachment of a food processor or a spiralizer or else, using a potato peeler to create pasta-like strands or shreds. Set aside.</li>
	<li>Add 1 Tablespoon (15 ml) of avocado oil to a large skillet over medium-high heat.</li>
	<li>Add the ground beef to the skillet and saute until browned, about 7 to 10 minutes. Season with salt and pepper, to taste. Remove the ground beef from the skillet and set aside.</li>
	<li>In the same skillet, add 1 Tablespoon (15 ml) of avocado oil. Add the carrot, garlic, fresh ginger, and cilantro to the skillet and saute for 5 minutes.</li>
	<li>Return the beef to the skillet and season with salt and pepper, to taste.</li>
	<li>Divide the zucchini &ldquo;noodles&rdquo; between 2 bowls and top with equal amounts of beef mince.</li>
	<li>In a separate skillet, add the remaining 1 Tablespoon (15 ml) of avocado oil over medium-high heat. Add the eggs and fry to your liking. Season with salt and pepper, to taste.</li>
	<li>Top each plate of Asian beef mince and &ldquo;noodles&rdquo; with a fried egg.</li>
</ol>",,,,yes,skillet,2022-06-28 13:22:38,2023-09-15 12:56:05
188,Keto Poached Egg and Avocado Salad with Bacon Parsley Vinaigrette,,,4,c950336e-c584-4145-b787-5965ea4e09cb,10,10,2,Lunch,690,1,"<ul>
	<li>4 slices of bacon (112 g), diced</li>
	<li>2 Tablespoons of fresh parsley (2 g), chopped</li>
	<li>1 Tablespoon of lemon juice (15 ml)</li>
	<li>2 medium eggs</li>
	<li>1 large avocado (200 g), sliced</li>
	<li>Salt and pepper, to taste</li>
</ul>","<ol>
	<li>Dice the bacon, chop the fresh parsley and slice the avocado.</li>
	<li>In a nonstick skillet over medium-high heat, cook the bacon until crispy, about 3 to 5 minutes.</li>
	<li>Remove the skillet from the heat and add the fresh parsley and lemon juice, stirring well to combine. Season with salt and pepper, to taste. Set aside to cool slightly.</li>
	<li>In a pot of simmering water, poach the eggs to your liking. (For soft but not-runny poached eggs, cook in the simmering water for 5 minutes. For runny poached eggs, cook in the simmering water for around 3 minutes.)</li>
	<li>Divide the sliced avocado between 2 plates and top each with a poached egg. Drizzle the bacon parsley vinaigrette over the poached eggs and avocado slices.</li>
</ol>",,,,yes,skillet,2022-06-28 13:22:40,2023-09-15 13:03:15
